"","name","tier_num_2013","tier_num_2014","tier_num_2015","tier_num_2016","tier_num_2017","tier_num_2018","tier_diff_2013_2018"
"2880","FLUOXETINE HCL 60 MG TABLET",1,1,1,1,1,1,0
"2881","FLUOXETINE HYDROCHLORIDE 20MG/1 100 CAPSULE BOTTLE",0,1,1,1,1,0,0
"2882","FLUPHENAZINE 2.5MG/ML VIAL",1,1,1,1,1,1,0
"2883","FLUPHENAZINE 5MG/ML CONC",1,1,1,1,1,1,0
"2884","FLURBIPROFEN 0.03% EYE DROP",1,1,1,1,1,1,0
"2885","FLURBIPROFEN 100MG/1 100 BOTTLE IN 1 BOTTLE / 100 FILM COATED TABLETS IN BOTTLE",1,1,1,1,1,1,0
"2886","FLURBIPROFEN 50MG TABLET",1,1,1,1,1,1,0
"2887","FLUTAMIDE 125MG/1 500 CAPSULE BOTTLE",0,1,1,1,0,0,0
"2888","FLUTICASONE PROPIONATE 0.05MG/G 1 TUBE PER CARTON / 30 G IN 1 TUBE",0,1,1,1,1,0,0
"2889","FLUTICASONE PROPIONATE 0.5MG/G 1 TUBE PER CARTON / 30 G IN 1 TUBE",0,1,1,1,1,0,0
"2890","FLUTICASONE PROPIONATE 50MCG SPRAY SUSPENSION",1,1,1,1,1,1,0
"2891","FLUVOXAMINE MALEATE 100MG TABLET",1,1,1,1,1,1,0
"2892","FLUVOXAMINE MALEATE 25 MG TAB",0,1,0,0,0,0,0
"2893","FLUVOXAMINE MALEATE 50MG/1 100 FILM COATED TABLETS IN BOTTLE",1,1,1,1,1,1,0
"2894","FOCALIN XR 30MG CAPSULES",0,1,0,0,0,0,0
"2895","FOLOTYN 20MG/ML 1 VIAL, SINGLE-USE PER CARTON / 2 ML IN 1 VIAL, SINGLE-USE",0,1,1,0,0,0,0
"2896","FOMEPIZOLE 1G/ML 1 VIAL PER CARTON / 1.5 ML IN 1 VIAL",0,1,1,1,1,0,0
"2897","FONDAPARINUX SODIUM 10MG/0.8ML 2 SYRINGES PER CARTON / 0.8 ML IN 1 SYRINGE [ARIXTRA]",0,1,1,1,1,0,0
"2898","FONDAPARINUX SODIUM 2.5MG/0.5ML 2 SYRINGES PER CARTON / 0.5 ML IN 1 SYRINGE [ARIXTRA]",0,1,1,1,1,0,0
"2899","FONDAPARINUX SODIUM 5MG/4ML 2 SYRINGES PER CARTON / 0.4 ML IN 1 SYRINGE [ARIXTRA]",0,1,1,1,1,0,0
"2900","FONDAPARINUX SODIUM 7.5MG/0.6ML 2 SYRINGES PER CARTON / 0.6 ML IN 1 SYRINGE [ARIXTRA]",0,1,1,1,1,0,0
"2901","FOSCARNET 24MG/ML INFUS BTTL",0,0,1,0,0,0,0
"2902","FOSINOPRIL SODIUM 10MG TABLET (90 CT)",1,1,1,1,1,1,0
"2903","FRAGMIN 10,000 UNITS SYRINGE",0,0,1,1,1,0,0
"2904","FRAGMIN 12,500 UNITS SYRINGE",0,0,1,1,1,0,0
"2905","FRAGMIN 15,000 UNITS SYRINGE",0,0,1,1,1,0,0
"2906","FRAGMIN 18,000 UNITS SYRINGE",0,0,1,1,1,0,0
"2907","FRAGMIN 2,500 UNITS SYRINGE",0,0,1,1,1,0,0
"2908","FRAGMIN 5,000 UNITS SYRINGE",0,0,1,1,1,0,0
"2909","FRAGMIN 7,500 UNITS/0.3 ML SYR",0,0,1,1,1,0,0
"2910","FRAGMIN 95,000 UNITS/3.8 ML VL",0,0,1,1,1,0,0
"2911","FUROSEMIDE 40 MG TABLET",1,1,0,0,1,1,0
"2912","FUROSEMIDE 40 MG/4 ML VIAL",0,0,1,1,0,0,0
"2913","FUROSEMIDE 40MG/1 5000 TABLET BOTTLE, PLASTIC",0,0,1,1,0,0,0
"2914","FUROSEMIDE 40MG/5ML TUBEX",1,1,1,1,1,1,0
"2915","GABAPENTIN 250MG/5ML 470 ML IN 1 BOTTLE",1,1,1,1,1,1,0
"2916","GABAPENTIN 400 MG CAPSULE",1,1,1,1,1,1,0
"2917","GALANTAMINE HYDROBROMIDE ORAL SOLUTION 4MG/ML 100 ML IN 1 BOTTLE",1,1,1,1,1,1,0
"2918","GAMMAGARD LIQUID 100MG/ML 1 BOTTLE, GLASS PER CARTON / 25 ML IN 1 BOTTLE, GLASS",0,1,1,1,0,0,0
"2919","GAMUNEX-C 10G/100ML 10 ML IN 1 VIAL, GLASS",1,1,1,0,0,1,0
"2920","GARAMYCIN 0.3% EYE DROPS",0,0,1,0,0,0,0
"2921","GARDASIL SYRINGE",0,0,1,1,0,0,0
"2922","GEMCITABINE HYDROCHLORIDE 1G/25ML 1 VIAL PER CARTON / 25 ML IN 1 VIAL",0,1,1,1,1,0,0
"2923","GEMFIBROZIL TABLET 600MG (500 CT)",1,1,1,1,1,1,0
"2924","GENERLAC 10 GM/15 ML SOLUTION",1,1,1,1,1,1,0
"2925","GENGRAF 100MG/ML SOLUTION",1,1,1,1,1,1,0
"2926","GENTAK 3MG/GM EYE OINTMENT",1,1,1,1,1,1,0
"2927","GENTAMICIN 3 MG/GM EYE OINT",0,1,1,1,0,0,0
"2928","GENTAMICIN SULFATE 40MG/ML 25 VIAL, SINGLE-DOSE IN 1 TRAY / 2 ML IN 1 VIAL, SINGLE-DOSE",1,1,1,1,1,1,0
"2929","GENTAMICIN SULFATE CREAM USP 0.1% 15GM TUBE",1,1,1,1,1,1,0
"2930","GENTAMICIN SULFATE OINTMENT USP 0.1% 15GM TUBE",1,1,1,1,1,1,0
"2931","GENTAMICIN SULFATE OPHTHALMIC SOLUTION 0.3% 5ML BOT",1,1,1,1,1,1,0
"2932","GEODON 20MG VIAL",1,1,1,1,1,1,0
"2933","GIANVI 3 BLISTER PACK IN 1 PACKAGE / 1 KIT PER BLISTER PACK",0,1,1,1,0,0,0
"2934","GILDESS 1.5 MG-30 MCG TABLET",0,0,1,1,0,0,0
"2935","GILENYA 0.5MG/1 28 CAPSULE PER CARTON",0,1,1,0,0,0,0
"2936","GLEEVEC 400 MG TABLET",0,0,0,1,1,0,0
"2937","GLIPIZIDE 10MG TABLETS EXTENDED RELEASE",0,1,1,1,1,0,0
"2938","GLIPIZIDE 5MG TABLETS EXTENDED RELEASE",0,1,1,1,1,0,0
"2939","GLIPIZIDE 5MG/1 500 TABLET BOTTLE",0,0,1,1,1,0,0
"2940","GLIPIZIDE ER 2.5MG TABLET SR OSMOTIC PUSH 24HR",1,1,1,1,1,1,0
"2941","GLUCAGEN 1MG HYPOKIT",1,1,1,1,1,1,0
"2942","GLYBURIDE 1.25 MG / METFORMIN HYDROCHLORIDE 250 MG ORAL TABLET [GLUCOVANCE]",0,0,0,0,1,0,0
"2943","GLYBURIDE 2.5MG TABLET (100 CT)",1,1,1,1,1,1,0
"2944","GLYBURIDE 5MG TABLETS",0,1,1,1,1,0,0
"2945","GLYBURIDE MICRO 3MG TABLET (100 CT)",1,1,1,1,1,1,0
"2946","GLYBURIDE-METFORMIN HCL 2.5-500MG TABLET [GLUCOVANCE]",0,0,0,0,1,0,0
"2947","GLYBURIDE-METFORMIN HCL 5MG-500MG TABLET [GLUCOVANCE]",0,0,0,0,1,0,0
"2948","GLYCOPYRROLATE TABLET 1MG (100 CT)",1,1,1,1,1,1,0
"2949","GLYCOPYRROLATE TABLET 2MG (100 CT)",1,1,1,1,1,1,0
"2950","GRANISETRON HYDROCHLORIDE 1MG/1 2 TABLET BOTTLE",0,0,1,1,1,0,0
"2951","GRANISETRON HYDROCHLORIDE 1MG/ML 10 VIAL, SINGLE-USE IN 1 PACKAGE / 1 ML IN 1 VIAL, SINGLE-USE",0,1,1,1,0,0,0
"2952","GRANIX 300 MCG/0.5 ML SYRINGE",0,1,1,1,1,0,0
"2953","GRANIX 480 MCG/0.8 ML SYRINGE",0,1,1,1,1,0,0
"2954","GRISEOFULVIN ULTRA 125 MG TAB",1,1,1,1,1,1,0
"2955","GRISEOFULVIN ULTRA 250 MG TAB",1,1,1,1,1,1,0
"2956","GUANIDINE HCL 125 MG TABLET",1,1,1,1,1,1,0
"2957","HALDOL 5MG/ML INJECTION",0,1,1,0,0,0,0
"2958","HALOBETASOL PROPIONATE 0.5MG/G 1 TUBE PER CARTON / 50 G IN 1 TUBE",0,1,1,1,1,0,0
"2959","HALOBETASOL PROPIONATE 0.5MG/G 50 G IN 1 TUBE",0,1,1,1,1,0,0
"2960","HALOPERIDOL 20MG TABLET (100 CT)",1,1,1,1,1,1,0
"2961","HALOPERIDOL 2MG TABLET (100 CT)",1,1,1,1,1,1,0
"2962","HALOPERIDOL DEC 100MG/ML VL",1,1,1,1,1,1,0
"2963","HALOPERIDOL DEC 50MG 10 X 1ML PKG",1,1,1,1,1,1,0
"2964","HAVRIX HEPATITIS A VACCINE INACTIVATED INJECTION SOLUTION 1440UNITS 10 X 1ML VIALSD",1,1,1,1,1,1,0
"2965","HAVRIX HEPATITIS A VACCINE INJECTION",1,1,1,1,1,1,0
"2966","HEPARIN SODIUM INJECTION",4,4,4,4,4,4,0
"2967","HEPATAMINE INJECTION 8%",1,1,1,1,1,1,0
"2968","HEPATITIS B VACCINE RECOMBIANT ADULT FORMULATION INJECTION 10MCG 1ML VIALSD",1,1,1,1,1,1,0
"2969","HERCEPTIN 440MG VIAL",1,1,1,1,1,1,0
"2970","HUMALOG 100 UNITS/ML CARTRIDGE",0,0,1,1,0,0,0
"2971","HUMALOG 100 UNITS/ML KWIKPEN",0,0,1,1,0,0,0
"2972","HUMALOG 100[IU]/ML 1 VIAL IN 1 CARTON / 3 ML IN 1 VIAL",0,0,1,1,0,0,0
"2973","HUMALOG 200 UNITS/ML KWIKPEN",0,0,1,1,0,0,0
"2974","HUMIRA PEN KIT 40MG-70% 1 PKGCOM",1,1,1,1,1,1,0
"2975","HUMULIN 70-30 PEN",0,0,0,1,0,0,0
"2976","HUMULIN 70/30 100[IU]/ML 5 SYRINGE PER CARTON / 3 ML IN 1 SYRINGE",0,1,0,0,0,0,0
"2977","HUMULIN 70/30 KWIKPEN",0,0,1,0,0,0,0
"2978","HUMULIN N 100 UNITS/ML KWIKPEN",0,0,1,0,0,0,0
"2979","HUMULIN N 100 UNITS/ML PEN",0,0,0,1,0,0,0
"2980","HUMULIN N 100[IU]/ML 5 SYRINGE PER CARTON / 3 ML IN 1 SYRINGE",0,1,0,0,0,0,0
"2981","HUMULIN R 500U/ML VIAL",1,1,1,1,1,1,0
"2982","HYCAMTIN 4 MG VIAL",0,0,0,0,1,0,0
"2983","HYCET 7.5 MG-325 MG/15 ML SOLN",0,0,0,1,0,0,0
"2984","HYDRALAZINE 20 MG/ML VIAL",0,0,1,1,1,0,0
"2985","HYDRALAZINE HYDROCHLORIDE 20MG/ML INJECTION USP",0,1,0,0,0,0,0
"2986","HYDROCHLOROTHIAZIDE 12.5 MG CP",0,0,0,1,1,0,0
"2987","HYDROCHLOROTHIAZIDE 50MG/1 1000 TABLET BOTTLE",0,0,1,1,1,0,0
"2988","HYDROCODONE ACETAMINOPHEN 2.5-325",0,0,1,1,1,0,0
"2989","HYDROCODONE ACETAMINOPHEN 325; 10MG/1; MG/1 500 TABLET BOTTLE",0,0,1,1,1,0,0
"2990","HYDROCODONE BITARTRATE AND ACETAMINOPHEN 325; 7.5MG/15ML; MG/15ML",0,0,0,1,0,0,0
"2991","HYDROCODONE BITARTRATE AND IBUPROFEN TABLET 7.5-200MG (100 CT)",1,1,1,1,1,1,0
"2992","HYDROCORTISONE 10MG TABLET",1,1,1,1,1,1,0
"2993","HYDROCORTISONE 20MG 100 TABLET BOTTLE",1,1,1,1,1,1,0
"2994","HYDROCORTISONE 5MG TABLET",1,1,1,1,1,1,0
"2995","HYDROMORPHONE 10 MG/ML 5ML",0,0,0,0,1,0,0
"2996","HYDROMORPHONE 10 MG/ML VIAL",0,0,0,0,1,0,0
"2997","HYDROMORPHONE 2 MG/ML SYRINGE",0,0,0,1,1,0,0
"2998","HYDROMORPHONE HCL 8MG TABLET (100 CT)",1,1,1,1,1,1,0
"2999","HYDROMORPHONE HYDROCHLORIDE 10MG/ML 1 VIAL PER CARTON / 50 ML IN 1 VIAL",0,1,1,1,0,0,0
"3000","HYDROMORPHONE HYDROCHLORIDE 2MG TABLETS",0,1,1,1,1,0,0
"3001","HYDROMORPHONE HYDROCHLORIDE 4MG TABLETS",0,1,1,1,1,0,0
"3002","HYDROXYCHLOROQUINE 200MG TABLET (500 CT)",1,1,1,1,1,1,0
"3003","HYDROXYZINE PAM 50MG CAPSULE",0,0,0,1,0,0,0
"3004","HYDROXYZINE PAMOATE 25MG CAPSULE",0,0,0,1,0,0,0
"3005","HYPERRAB S-D 150 UNITS/ML VIAL",0,0,0,2,2,0,0
"3006","IBUPROFEN 100MG/5ML 473 ML IN 1 BOTTLE",1,1,1,1,1,1,0
"3007","IBUPROFEN 400MG TABLETS",0,1,1,1,1,0,0
"3008","IBUPROFEN 600MG/1 500 TABLET BOTTLE",1,1,1,1,1,1,0
"3009","IBUPROFEN 800 MG TABLET",1,1,0,0,0,1,0
"3010","IBUPROFEN 800MG/1 100 TABLET BOTTLE",0,0,1,1,1,0,0
"3011","ICLUSIG 15 MG TABLET",1,0,0,1,1,1,0
"3012","ICLUSIG 45 MG TABLET",1,0,0,1,1,1,0
"3013","ILEVRO 0.3% OPHTH DROPS",1,1,1,1,1,1,0
"3014","ILOTYCIN 0.5% EYE OINTMENT",0,0,1,0,0,0,0
"3015","IMFINZI 120 MG/2.4 ML VIAL",0,0,0,0,1,0,0
"3016","IMFINZI 500 MG/10 ML VIAL",0,0,0,0,1,0,0
"3017","IMIPRAMINE HCL 10MG TABLET (100 CT)",1,1,1,1,1,1,0
"3018","IMIPRAMINE HCL 25MG TABLET (100 CT)",1,1,1,1,1,1,0
"3019","IMOGAM RABIES-HT 150 UNIT/ML",0,0,0,0,1,0,0
"3020","IMOVAX RABIES VACCINE",1,1,1,1,1,1,0
"3021","INCIVEK 375MG/1 4 BOX PER CARTON / 7 BLISTER PACK IN 1 BOX / 6 FILM COATED TABLETS IN BLISTER PA",0,1,0,0,0,0,0
"3022","INDAPAMIDE 1.25MG/1 100 FILM COATED TABLETS IN BOTTLE, PLASTIC",1,1,1,1,1,1,0
"3023","INDOMETHACIN 25MG CAPSULES",0,0,0,1,0,0,0
"3024","INDOMETHACIN 50 MG CAPSULE",1,0,0,1,1,1,0
"3025","INGREZZA 40 MG CAPSULE",0,0,0,0,1,0,0
"3026","INLYTA 1 MG TABLET",1,1,1,1,1,1,0
"3027","INLYTA 5 MG TABLET",1,1,1,1,1,1,0
"3028","INTELENCE 100MG TABLET",1,1,1,1,1,1,0
"3029","INTELENCE 200MG/1",1,1,1,1,1,1,0
"3030","INTRON A 25 MILLION UNIT/2.5ML",0,0,0,0,1,0,0
"3031","INTRON A 6MMU/ML VIAL",1,1,1,1,1,1,0
"3032","INVEGA SUSTENNA 117 MG/0.75ML PREFILLED SYRINGE",1,1,1,1,1,1,0
"3033","INVEGA SUSTENNA 156 MG/ML PREFILLED SYRINGE",1,1,1,1,1,1,0
"3034","INVEGA SUSTENNA 234 MG/1.5ML PREFILLED SYRINGE",1,1,1,1,1,1,0
"3035","INVEGA SUSTENNA 39 MG/0.25ML PREFILLED SYRINGE",1,1,1,1,1,1,0
"3036","INVEGA SUSTENNA 78 MG/0.5ML PREFILLED SYRINGE",1,1,1,1,1,1,0
"3037","INVIRASE 200MG CAPSULE",1,1,1,1,1,1,0
"3038","INVIRASE 500MG TABLET",1,1,1,1,1,1,0
"3039","IPOL SINGLE DOSE SYRINGE",0,0,1,0,0,0,0
"3040","IPOL VIAL 40;8;32; UNT",1,1,1,1,1,1,0
"3041","IPRATROPIUM BROMIDE 0.5MG/2.5ML 1 POUCH PER CARTON / 30 VIAL IN 1 POUCH / 2.5 ML IN 1 VIAL",0,1,1,1,1,0,0
"3042","IPRATROPIUM BROMIDE 42UG/1 1 BOTTLE, SPRAY PER CARTON / 165 SPRAY, METERED IN 1 BOTTLE, SPRAY",0,1,1,1,1,0,0
"3043","IPRATROPIUM BROMIDE AND ALBUTEROL SULFATE 2.5; 0.5MG/3ML; MG/3ML 6 POUCH PER CARTON / 5 VIAL, PLAS",0,1,1,1,1,0,0
"3044","IPRATROPIUM BROMIDE NASAL SPRAY",1,1,1,1,1,1,0
"3045","IRBESARTAN-HCTZ 150-12.5 MG TABLET [AVALIDE]",0,1,1,0,0,0,0
"3046","IRBESARTAN-HCTZ 300-12.5 MG TABLET [AVALIDE]",0,1,1,1,0,0,0
"3047","IRENKA DR 40 MG CAPSULE",0,0,1,1,0,0,0
"3048","ISENTRESS 100 MG TABLET CHEW",1,1,1,1,1,1,0
"3049","ISENTRESS 25 MG TABLET CHEW",1,1,1,1,1,1,0
"3050","ISENTRESS 400MG TABLET",1,1,1,1,1,1,0
"3051","ISONIAZID 50MG/5ML SYRUP",1,1,1,1,1,1,0
"3052","ISOPTO CARPINE 10MG/ML 15 ML IN 1 BOTTLE",0,0,1,1,1,0,0
"3053","ISOPTO CARPINE 20MG/ML 15 ML IN 1 BOTTLE",0,0,1,1,1,0,0
"3054","ISOPTO CARPINE 40MG/ML 15 ML IN 1 BOTTLE",0,0,1,1,1,0,0
"3055","ISORDIL 40 MG TABLET",0,1,1,0,0,0,0
"3056","ISOSORBIDE DINITRATE 40MG TABLETS EXTENDED RELEASE",0,1,1,1,1,0,0
"3057","ISOSORBIDE DN 10 MG TABLET",0,1,1,1,1,0,0
"3058","ISOSORBIDE DN 5 MG TABLET",0,1,1,1,1,0,0
"3059","ISOSORBIDE MN 10 MG TABLET",1,1,1,1,1,1,0
"3060","ISOSORBIDE MONONITRATE 20MG TABLET",1,1,1,1,1,1,0
"3061","ISOSORBIDE MONONITRATE ER TABLET 120MG (100 CT)",1,1,1,1,1,1,0
"3062","ISOTONIC GENTAMICIN 100 MG/100 ML",0,0,0,0,1,0,0
"3063","ISOTONIC GENTAMICIN 80 MG/50 ML",0,0,0,0,1,0,0
"3064","ISRADIPINE CAPSULES 2.5MG (100 CT)",1,1,1,1,1,1,0
"3065","ISRADIPINE CAPSULES 5MG (100 CT)",1,1,1,1,1,1,0
"3066","ISTODAX 10 MG VIAL",0,0,0,0,1,0,0
"3067","ISTODAX KIT 10MG/VIAL",0,1,1,1,0,0,0
"3068","ITRACONAZOLE 100MG CAPSULE",1,1,1,1,1,1,0
"3069","IXIARO JAPANESE ENCEPHALITIS VACCINE 6MCG/.5ML",1,1,1,1,1,1,0
"3070","JAKAFI 10 MG TABLET",1,1,1,1,1,1,0
"3071","JAKAFI 15 MG TABLET",1,1,1,1,1,1,0
"3072","JAKAFI 20 MG TABLET",1,1,1,1,1,1,0
"3073","JAKAFI 25 MG TABLET",1,1,1,1,1,1,0
"3074","JAKAFI 5 MG TABLET",1,1,1,1,1,1,0
"3075","JALYN 0.5MG/0.4MG CAPSULES",0,1,1,1,0,0,0
"3076","JANTOVEN 2.5MG TABLET",1,1,1,1,1,1,0
"3077","JANTOVEN 6MG TABLET",1,1,1,1,1,1,0
"3078","JANTOVEN 7.5MG TABLET",1,1,1,1,1,1,0
"3079","JANTOVEN WARFARIN SODIUM 5MG TABLET (100 CT)",1,1,1,1,1,1,0
"3080","JANUMET XR 100-1,000 MG TABLET",1,1,1,1,1,1,0
"3081","JANUMET XR 50-1,000 MG TABLET",1,1,1,1,1,1,0
"3082","JANUMET XR 50-500 MG TABLET",1,1,1,1,1,1,0
"3083","JANUVIA 25MG TABLET",1,1,1,1,1,1,0
"3084","JANUVIA TABLET 100MG (30 CT)",1,1,1,1,1,1,0
"3085","JENTADUETO 2.5 MG-1000 MG TAB",1,1,1,1,1,1,0
"3086","JENTADUETO 2.5 MG-500 MG TAB",1,1,1,1,1,1,0
"3087","JENTADUETO 2.5 MG-850 MG TAB",1,1,1,1,1,1,0
"3088","JENTADUETO XR 5 MG-1,000 MG  TABLET",0,0,0,1,1,0,0
"3089","JEVTANA KIT 60MG/1.5ML",0,1,1,0,0,0,0
"3090","JUNEL 1-0.02MG TABLET",1,1,1,1,1,1,0
"3091","JUNEL 1.5-0.03MG TABLET",1,1,1,1,1,1,0
"3092","JUNEL FE 1-0.02MG TABLET",1,1,1,1,1,1,0
"3093","JUNEL FE 1.5-0.03MG TABLET",1,1,1,1,1,1,0
"3094","KADCYLA 100 MG VIAL",1,1,1,1,1,1,0
"3095","KALETRA 100; 25MG/1; MG/1 60 FILM COATED TABLETS IN BOTTLE",1,1,1,1,1,1,0
"3096","KALETRA 50-200MG TABLET",1,1,1,1,1,1,0
"3097","KALETRA 80MG/20MG ORAL SOLUTION",0,1,1,1,1,0,0
"3098","KALYDECO 150 MG TABLET",1,1,1,1,1,1,0
"3099","KARIVA 21-5 TABLET",1,1,1,1,1,1,0
"3100","KCL 20 MEQ-NS 1,000 ML IV SOLN",0,0,1,1,1,0,0
"3101","KCL 40 MEQ IN D5W SOLUTION",0,0,1,1,1,0,0
"3102","KCL 5 MEQ IN D5W-0.2% NACL",0,0,0,0,1,0,0
"3103","KELNOR 1-35 1-0.035MG TABLET",1,1,1,1,1,1,0
"3104","KENALOG-40 40 MG/ML VIAL",0,0,1,0,0,0,0
"3105","KEPIVANCE 6.25 MG VIAL",1,1,1,1,1,1,0
"3106","KETOCONAZOLE 2% CREAM",1,1,1,1,1,1,0
"3107","KETOPROFEN 75MG CAPSULE",1,1,1,1,1,1,0
"3108","KEYTRUDA 100 MG/4 ML VIAL",0,0,0,1,0,0,0
"3109","KEYTRUDA 50 MG VIAL",0,0,1,1,0,0,0
"3110","KINRIX TIP-LOK SYRINGE",0,0,0,0,1,0,0
"3111","KIONEX POW USP",1,1,1,1,1,1,0
"3112","KLOR-CON 10MEQ 750MG TABLET SA",0,1,0,0,0,0,0
"3113","KLOR-CON 8MEQ 600MG TABLET SA",0,1,0,0,0,0,0
"3114","KLOR-CON M15 15MEQ 1125MG TABLET SR PARTICLES/CRYSTALS",0,1,0,0,0,0,0
"3115","KLOR-CON M20 TABLET",0,0,1,1,1,0,0
"3116","KORLYM 300 MG TABLET",1,1,1,1,1,1,0
"3117","KUVAN 100MG TABLET SOLUBLE",1,1,1,1,1,1,0
"3118","KYNAMRO 200 MG/ML INJECTION, SOLUTION",0,0,0,1,0,0,0
"3119","KYNAMRO 200 MG/ML SYRINGE",0,0,0,0,1,0,0
"3120","KYPROLIS 30 MG VIAL",0,0,0,0,1,0,0
"3121","KYPROLIS 60 MG VIAL",0,0,0,0,1,0,0
"3122","LACRISERT 5 MG INS",0,0,0,1,0,0,0
"3123","LACTATED RINGERS IRRIGATION",0,1,0,0,0,0,0
"3124","LACTATED RINGERS IRRIGATION 4 CONTAINER IN 1 CASE / 40",0,0,1,1,1,0,0
"3125","LAMICTAL 25MG/100MG TABLET STARTER KIT",0,1,1,1,0,0,0
"3126","LAMIVUDINE 150 MG TABLET",1,1,1,1,1,1,0
"3127","LAMIVUDINE 300 MG TABLET",1,1,1,1,1,1,0
"3128","LAMIVUDINE-ZIDOVUDINE TABLET",1,1,1,1,1,1,0
"3129","LAMOTRIGINE 150MG TABLET (60 CT)",1,1,1,1,1,1,0
"3130","LAMOTRIGINE 200MG TABLET (60 CT)",1,1,1,1,1,1,0
"3131","LAMOTRIGINE 25MG TABLET (100 CT)",1,1,1,1,1,1,0
"3132","LAMOTRIGINE 25MG TABLET DISPERSIBLE",1,1,1,1,1,1,0
"3133","LAMOTRIGINE 5MG TABLET DISPERSIBLE",1,1,1,1,1,1,0
"3134","LAMOTRIGINE ER 100 MG TABLET",1,1,1,1,1,1,0
"3135","LAMOTRIGINE ER 200 MG TABLET",1,1,1,1,1,1,0
"3136","LAMOTRIGINE ER 25 MG TABLET",1,1,1,1,1,1,0
"3137","LAMOTRIGINE ER 250 MG TABLET",1,1,1,1,1,1,0
"3138","LAMOTRIGINE ER 300 MG TABLET",1,1,1,1,1,1,0
"3139","LAMOTRIGINE ER 50 MG TABLET",1,1,1,1,1,1,0
"3140","LAMOTRIGINE TABLET 100MG (100 CT)",1,1,1,1,1,1,0
"3141","LANOXIN 0.25 MG/ML AMPUL",0,1,1,1,1,0,0
"3142","LANOXIN 125 MCG TABLET",0,1,1,1,1,0,0
"3143","LANOXIN 187.5 MCG TABLET",0,1,1,1,1,0,0
"3144","LANOXIN 250 MCG TABLET",0,0,1,1,1,0,0
"3145","LANOXIN 62.5 MCG TABLET",0,1,1,1,1,0,0
"3146","LANTUS 100U/ML VIAL",1,1,1,1,1,1,0
"3147","LANTUS SOLOSTAR INJECTION",1,1,1,1,1,1,0
"3148","LATUDA 120 MG TABLET",1,1,1,1,1,1,0
"3149","LATUDA 20 MG TABLET",1,1,1,1,1,1,0
"3150","LAZANDA 100 MCG NASAL SPRAY",0,1,1,1,1,0,0
"3151","LAZANDA 300 MCG NASAL SPRAY",0,0,0,1,1,0,0
"3152","LAZANDA 400 MCG NASAL SPRAY",0,1,1,1,1,0,0
"3153","LENVIMA CAPSULE 8 MG",0,0,0,1,0,0,0
"3154","LETROZOLE 2.5MG/1",0,0,1,0,0,0,0
"3155","LEUCOVORIN CALCIUM 100MG VL",1,1,1,1,1,1,0
"3156","LEUCOVORIN CALCIUM 10MG TABLET",1,1,1,1,1,1,0
"3157","LEUCOVORIN CALCIUM 15MG/1 24 TABLET BOTTLE",1,1,1,1,1,1,0
"3158","LEUCOVORIN CALCIUM 25MG TABLET",1,1,1,1,1,1,0
"3159","LEUKINE 250 MCG VIAL",0,1,1,1,1,0,0
"3160","LEUPROLIDE 2WK 1 MG/0.2 ML KIT",0,0,1,1,1,0,0
"3161","LEUPROLIDE ACETATE 1MG/0.2ML INJECTION",0,1,0,0,0,0,0
"3162","LEVEMIR 100UNITS/ML VIAL",1,1,1,1,1,1,0
"3163","LEVEMIR 14.2MG/ML 5 SYRINGE, PLASTIC PER CARTON / 3 ML IN 1 SYRINGE, PLASTIC",0,1,0,0,0,0,0
"3164","LEVETIRACETAM 100MG/ML 473 ML IN 1 BOTTLE, PLASTIC",0,0,1,1,1,0,0
"3165","LEVETIRACETAM 500 MG/5 ML VIAL",0,0,0,0,1,0,0
"3166","LEVETIRACETAM 500MG/1 60 TABLET, FILM COATED, EXTENDED RELEASE IN 1 BOTTLE, PLASTIC",0,0,1,1,1,0,0
"3167","LEVETIRACETAM ER 500 MG TABLET",1,1,0,0,0,1,0
"3168","LEVOBUNOLOL HYDROCHLORIDE OPHTHALMIC SOLUTION",1,1,1,1,1,1,0
"3169","LEVOFLOXACIN 250MG/1 [LEVAQUIN]",0,1,1,1,1,0,0
"3170","LEVOFLOXACIN 25MG/ML 1 BOTTLE PER CARTON / 100 ML IN 1 BOTTLE [LEVAQUIN]",0,1,1,1,1,0,0
"3171","LEVOFLOXACIN 25MG/ML 1 VIAL PER CARTON / 30 ML IN 1 VIAL",0,1,0,0,0,0,0
"3172","LEVOFLOXACIN 500 MG [LEVAQUIN]",0,0,0,1,1,0,0
"3173","LEVOFLOXACIN 500 MG/20 ML VIAL [LEVAQUIN]",0,0,1,1,1,0,0
"3174","LEVOFLOXACIN 500MG/1 [LEVAQUIN]",0,1,1,0,0,0,0
"3175","LEVOFLOXACIN 5MG/ML 1 BOTTLE, DROPPER PER CARTON / 5 ML IN 1 BOTTLE, DROPPER [LEVAQUIN]",0,1,1,1,1,0,0
"3176","LEVOFLOXACIN 750 MG [LEVAQUIN]",0,0,0,1,1,0,0
"3177","LEVOFLOXACIN 750MG/1 [LEVAQUIN]",0,1,1,0,0,0,0
"3178","LEVOFLOXACIN-D5W 750 MG/150 ML [LEVAQUIN]",0,0,0,1,1,0,0
"3179","LEVONEST-28 TABLET",1,1,1,1,1,1,0
"3180","LEVONOR-ETH ESTRAD 0.15-0.03",1,1,1,1,1,1,0
"3181","LEVORPHANOL 2 MG TABLET",0,0,0,1,1,0,0
