name,tier_num,tier_desc,cost_share_30_day,cost_share_90_day,management,year
"NIACIN ER 1,000 MG TABLET",4,Non-Preferred Drug,48%,48%,None,2017-01-01T00:00:00Z
NIACIN ER 500 MG TABLET,4,Non-Preferred Drug,48%,48%,None,2017-01-01T00:00:00Z
NIACIN ER 750 MG TABLET,4,Non-Preferred Drug,48%,48%,None,2017-01-01T00:00:00Z
NIACOR 500MG TABLET,3,Preferred Brand,$47.00 ,$117.50 ,None,2017-01-01T00:00:00Z
NICARDIPINE HYDROCHLORIDE 20MG CAPSULES,4,Non-Preferred Drug,48%,48%,None,2017-01-01T00:00:00Z
NICARDIPINE HYDROCHLORIDE CAPSULES 30MG 500 BOT,4,Non-Preferred Drug,48%,48%,None,2017-01-01T00:00:00Z
NICOTROL INHALER 10MG 168 X 10MG/CARTRIDGE INHL,4,Non-Preferred Drug,48%,48%,None,2017-01-01T00:00:00Z
NICOTROL NS NASAL SPRAY BOTTLE 10MG 4 X 10MG/ML INHL,4,Non-Preferred Drug,48%,48%,None,2017-01-01T00:00:00Z
NIFEDIPINE 90MG TABLETS EXTENDED RELEASE,3,Preferred Brand,$47.00 ,$117.50 ,None,2017-01-01T00:00:00Z
NIFEDIPINE ER 30 MG TABLET,3,Preferred Brand,$47.00 ,$117.50 ,None,2017-01-01T00:00:00Z
NIFEDIPINE ER 30 MG TABLET,3,Preferred Brand,$47.00 ,$117.50 ,None,2017-01-01T00:00:00Z
NIFEDIPINE ER 60 MG TABLET,3,Preferred Brand,$47.00 ,$117.50 ,None,2017-01-01T00:00:00Z
NIFEDIPINE ER 60 MG TABLET,3,Preferred Brand,$47.00 ,$117.50 ,None,2017-01-01T00:00:00Z
NIFEDIPINE ER 90 MG TABLET,3,Preferred Brand,$47.00 ,$117.50 ,None,2017-01-01T00:00:00Z
NIKKI 3 MG-0.02 MG TABLET,3,Preferred Brand,$47.00 ,$117.50 ,None,2017-01-01T00:00:00Z
NILUTAMIDE 150 MG TABLET [NILANDRON],5,Specialty Tier,33%,N/A,None,2017-01-01T00:00:00Z
NIMODIPINE 30MG/1 25 BLISTER PACK IN 1 CARTON / 4 CAPSULE IN 1 BLISTER PACK,5,Specialty Tier,33%,N/A,None,2017-01-01T00:00:00Z
NINLARO 2.3 MG CAPSULE,5,Specialty Tier,33%,N/A,P,2017-01-01T00:00:00Z
NINLARO 3 MG CAPSULE,5,Specialty Tier,33%,N/A,P,2017-01-01T00:00:00Z
NINLARO 4 MG CAPSULE,5,Specialty Tier,33%,N/A,P,2017-01-01T00:00:00Z
NIPENT FOR INJECTION 10MG VIALS,5,Specialty Tier,33%,N/A,P,2017-01-01T00:00:00Z
NITRO-BID 20MG/G 48 PACKET IN 1 BOX / 1 G IN 1 PACKET,3,Preferred Brand,$47.00 ,$117.50 ,None,2017-01-01T00:00:00Z
NITRO-DUR 0.3 MG/HR PATCH,4,Non-Preferred Drug,48%,48%,None,2017-01-01T00:00:00Z
NITRO-DUR 0.8 MG/HR PATCH,4,Non-Preferred Drug,48%,48%,None,2017-01-01T00:00:00Z
NITROFURANTOIN MACROCRYSTALLINE 50 MG CAP,4,Non-Preferred Drug,48%,48%,P,2017-01-01T00:00:00Z
NITROFURANTOIN MCR 100 MG CAP,4,Non-Preferred Drug,48%,48%,P,2017-01-01T00:00:00Z
NITROFURANTOIN MONO-MCR 100 MG,4,Non-Preferred Drug,48%,48%,P,2017-01-01T00:00:00Z
NITROGLYCERIN .2MG/HR PATCH,3,Preferred Brand,$47.00 ,$117.50 ,None,2017-01-01T00:00:00Z
NITROGLYCERIN .4MG/HR PATCH,3,Preferred Brand,$47.00 ,$117.50 ,None,2017-01-01T00:00:00Z
NITROGLYCERIN .6MG/HR PATCH,3,Preferred Brand,$47.00 ,$117.50 ,None,2017-01-01T00:00:00Z
NITROGLYCERIN 0.3 MG TABLET SL,3,Preferred Brand,$47.00 ,$117.50 ,None,2017-01-01T00:00:00Z
NITROGLYCERIN 0.4 MG TABLET SL,3,Preferred Brand,$47.00 ,$117.50 ,None,2017-01-01T00:00:00Z
NITROGLYCERIN 0.6 MG TABLET SL,3,Preferred Brand,$47.00 ,$117.50 ,None,2017-01-01T00:00:00Z
NITROGLYCERIN TRANSOERMAL SYSTEM .1MG/HR 30 SYSTEM BOX,3,Preferred Brand,$47.00 ,$117.50 ,None,2017-01-01T00:00:00Z
NORA-BE 0.35MG TABLET,3,Preferred Brand,$47.00 ,$117.50 ,None,2017-01-01T00:00:00Z
"NORDITROPIN 10MG/1.5ML 1 SYRINGE, PLASTIC PER CARTON / 1.5 ML IN 1 SYRINGE, PLASTIC",5,Specialty Tier,33%,N/A,P,2017-01-01T00:00:00Z
"NORDITROPIN 15MG/1.5ML 1 SYRINGE, PLASTIC PER CARTON / 1.5 ML IN 1 SYRINGE, PLASTIC",5,Specialty Tier,33%,N/A,P,2017-01-01T00:00:00Z
"NORDITROPIN 5MG/1.5ML 1 SYRINGE, PLASTIC PER CARTON / 1.5 ML IN 1 SYRINGE, PLASTIC",5,Specialty Tier,33%,N/A,P,2017-01-01T00:00:00Z
NORDITROPIN FLEXPRO 30 MG/3 ML,5,Specialty Tier,33%,N/A,P,2017-01-01T00:00:00Z
NORETHIN-ETH ESTRAD 1 MG-5 MCG,4,Non-Preferred Drug,48%,48%,None,2017-01-01T00:00:00Z
NORETHIND-ETH ESTRAD 1-0.02 MG,3,Preferred Brand,$47.00 ,$117.50 ,None,2017-01-01T00:00:00Z
NORETHINDRONE 0.35 MG TABLET,3,Preferred Brand,$47.00 ,$117.50 ,None,2017-01-01T00:00:00Z
NORETHINDRONE 5MG TABLET,3,Preferred Brand,$47.00 ,$117.50 ,None,2017-01-01T00:00:00Z
NORG-EE 0.18-0.215-0.25/0.025,3,Preferred Brand,$47.00 ,$117.50 ,None,2017-01-01T00:00:00Z
NORG-EE 0.18-0.215-0.25/0.035,3,Preferred Brand,$47.00 ,$117.50 ,None,2017-01-01T00:00:00Z
NORG-ETHIN ESTRA 0.25-0.035 MG,3,Preferred Brand,$47.00 ,$117.50 ,None,2017-01-01T00:00:00Z
NORLYROC 0.35 MG TABLET,3,Preferred Brand,$47.00 ,$117.50 ,None,2017-01-01T00:00:00Z
NORMOSOL -R INJ /D5W,4,Non-Preferred Drug,48%,48%,None,2017-01-01T00:00:00Z
NORMOSOL-M AND DEXTROSE 5%,4,Non-Preferred Drug,48%,48%,None,2017-01-01T00:00:00Z
NORMOSOL-R PH 7.4 IV SOLUTION,4,Non-Preferred Drug,48%,48%,None,2017-01-01T00:00:00Z
NORPACE CR 100MG CAPSULE SA,4,Non-Preferred Drug,48%,48%,None,2017-01-01T00:00:00Z
NORPACE CR 150MG CAPSULE SA,4,Non-Preferred Drug,48%,48%,None,2017-01-01T00:00:00Z
NORTHERA 100 MG CAPSULE,5,Specialty Tier,33%,N/A,P,2017-01-01T00:00:00Z
NORTHERA 200 MG CAPSULE,5,Specialty Tier,33%,N/A,P,2017-01-01T00:00:00Z
NORTHERA 300 MG CAPSULE,5,Specialty Tier,33%,N/A,P,2017-01-01T00:00:00Z
NORTREL (21 DAY REGIMEN) 0.035; 1MG/1; MG/1 3 BLISTER PACK PER CARTON / 21 TABLET PER BLISTER PACK,3,Preferred Brand,$47.00 ,$117.50 ,None,2017-01-01T00:00:00Z
NORTREL (28 DAY REGIMEN) 3 BLISTER PACK PER CARTON / 1 KIT PER BLISTER PACK,3,Preferred Brand,$47.00 ,$117.50 ,None,2017-01-01T00:00:00Z
NORTREL 1-0.035MG TABLET 28DAY,3,Preferred Brand,$47.00 ,$117.50 ,None,2017-01-01T00:00:00Z
NORTREL 7/7/7 (28 DAY REGIMEN) 6 POUCH PER CARTON / 1 BLISTER PACK IN 1 POUCH / 1 KIT IN 1 BLISTER,3,Preferred Brand,$47.00 ,$117.50 ,None,2017-01-01T00:00:00Z
NORTRIPTYLINE 10 MG/5 ML SOL,4,Non-Preferred Drug,48%,48%,None,2017-01-01T00:00:00Z
NORTRIPTYLINE HCL 25MG CAP,2,Generic,$17.00 ,$42.50 ,None,2017-01-01T00:00:00Z
NORTRIPTYLINE HCL 75 MG CAP,2,Generic,$17.00 ,$42.50 ,None,2017-01-01T00:00:00Z
NORTRIPTYLINE HYDROCHLORIDE 10MG/1 100 CAPSULE BOTTLE,2,Generic,$17.00 ,$42.50 ,None,2017-01-01T00:00:00Z
NORTRIPTYLINE HYDROCHLORIDE 50MG/1 500 CAPSULE BOTTLE,2,Generic,$17.00 ,$42.50 ,None,2017-01-01T00:00:00Z
NORVIR 100 MG TABLET,3,Preferred Brand,$47.00 ,$117.50 ,None,2017-01-01T00:00:00Z
NORVIR 100MG/1 30 CAPSULE BOTTLE,3,Preferred Brand,$47.00 ,$117.50 ,None,2017-01-01T00:00:00Z
NORVIR 80MG/ML ORAL SOLUTION,3,Preferred Brand,$47.00 ,$117.50 ,None,2017-01-01T00:00:00Z
NOVOLIN 100[IU]/ML 1 VIAL PER CARTON / 10 ML IN 1 VIAL,3,Preferred Brand,$47.00 ,$117.50 ,None,2017-01-01T00:00:00Z
NOVOLIN 100[USP'U]/ML 1 VIAL PER CARTON / 10 ML IN 1 VIAL,3,Preferred Brand,$47.00 ,$117.50 ,None,2017-01-01T00:00:00Z
NOVOLIN R 100[IU]/ML 1 VIAL PER CARTON / 10 ML IN 1 VIAL,3,Preferred Brand,$47.00 ,$117.50 ,None,2017-01-01T00:00:00Z
NOVOLOG 100 UNIT/ML CARTRIDGE,3,Preferred Brand,$47.00 ,$117.50 ,None,2017-01-01T00:00:00Z
NOVOLOG 100U/ML VIAL,3,Preferred Brand,$47.00 ,$117.50 ,None,2017-01-01T00:00:00Z
NOVOLOG FLEXPEN SYRINGE,3,Preferred Brand,$47.00 ,$117.50 ,None,2017-01-01T00:00:00Z
NOVOLOG MIX 70/30 SYRINGE 70-30U/ML,3,Preferred Brand,$47.00 ,$117.50 ,None,2017-01-01T00:00:00Z
NOVOLOG MIX 70/30 VIAL,3,Preferred Brand,$47.00 ,$117.50 ,None,2017-01-01T00:00:00Z
NOXAFIL 200MG/5ML SUSPENSION ORAL,5,Specialty Tier,33%,N/A,None,2017-01-01T00:00:00Z
NOXAFIL DR 100 MG TABLET,5,Specialty Tier,33%,N/A,None,2017-01-01T00:00:00Z
"NUCYNTA ER 100MG/1 60 TABLET, FILM COATED",3,Preferred Brand,$47.00 ,$117.50 ,Q:120/30Days,2017-01-01T00:00:00Z
"NUCYNTA ER 150MG/1 60 TABLET, FILM COATED",3,Preferred Brand,$47.00 ,$117.50 ,Q:60/30Days,2017-01-01T00:00:00Z
"NUCYNTA ER 200MG/1 60 TABLET, FILM COATED",3,Preferred Brand,$47.00 ,$117.50 ,Q:60/30Days,2017-01-01T00:00:00Z
"NUCYNTA ER 250MG/1 60 TABLET, FILM COATED",3,Preferred Brand,$47.00 ,$117.50 ,Q:60/30Days,2017-01-01T00:00:00Z
"NUCYNTA ER 50MG/1 60 TABLET, FILM COATED",3,Preferred Brand,$47.00 ,$117.50 ,Q:120/30Days,2017-01-01T00:00:00Z
NUEDEXTA 20; 10MG/1; MG/1,4,Non-Preferred Drug,48%,48%,P,2017-01-01T00:00:00Z
"NULOJIX 250MG/1 1 VIAL, SINGLE-USE PER CARTON / 1 INJECTION, POWDER, LYOPHILIZED, FOR SOLUTION IN",5,Specialty Tier,33%,N/A,P,2017-01-01T00:00:00Z
NULYTELY WITH FLAVOR PACKS POWDER FOR SOLUTION 420;1.48;MG;MG;GM; 4 L BOT,3,Preferred Brand,$47.00 ,$117.50 ,None,2017-01-01T00:00:00Z
NUPLAZID 17 MG TABLET,5,Specialty Tier,33%,N/A,P Q:60/30Days,2017-01-01T00:00:00Z
NUTRILIPID 20 % EMULSION,4,Non-Preferred Drug,48%,48%,P,2017-01-01T00:00:00Z
NUVARING 0.12-0.015 RING VAGINAL,4,Non-Preferred Drug,48%,48%,None,2017-01-01T00:00:00Z
NYAMYC 100000 U/G POWDER,3,Preferred Brand,$47.00 ,$117.50 ,None,2017-01-01T00:00:00Z
"NYATA 100,000 UNIT/GM POWDER",3,Preferred Brand,$47.00 ,$117.50 ,None,2017-01-01T00:00:00Z
NYSTATIN 100000[USP'U]/G,3,Preferred Brand,$47.00 ,$117.50 ,None,2017-01-01T00:00:00Z
NYSTATIN 100000[USP'U]/G 1 TUBE PER CARTON / 30 G IN 1 TUBE,3,Preferred Brand,$47.00 ,$117.50 ,None,2017-01-01T00:00:00Z
NYSTATIN 100000[USP'U]/G 1 TUBE PER CARTON / 30 G IN 1 TUBE,3,Preferred Brand,$47.00 ,$117.50 ,None,2017-01-01T00:00:00Z
NYSTATIN 100000[USP'U]/ML,3,Preferred Brand,$47.00 ,$117.50 ,None,2017-01-01T00:00:00Z
NYSTATIN TABLET 500000U (100 CT),3,Preferred Brand,$47.00 ,$117.50 ,None,2017-01-01T00:00:00Z
NYSTOP 100000U/GM POWDER,3,Preferred Brand,$47.00 ,$117.50 ,None,2017-01-01T00:00:00Z
OCELLA 3MG/0.03MG TABLET,3,Preferred Brand,$47.00 ,$117.50 ,None,2017-01-01T00:00:00Z
OCTAGAM 10% VIAL,5,Specialty Tier,33%,N/A,P,2017-01-01T00:00:00Z
OCTAGAM 5% VIAL,5,Specialty Tier,33%,N/A,P,2017-01-01T00:00:00Z
"OCTREOTIDE 1,000 MCG/ML VIAL",5,Specialty Tier,33%,N/A,P,2017-01-01T00:00:00Z
OCTREOTIDE ACETATE 100 MCG/ML AMP,4,Non-Preferred Drug,48%,48%,P,2017-01-01T00:00:00Z
OCTREOTIDE ACETATE 200 MCG/ML VL,4,Non-Preferred Drug,48%,48%,P,2017-01-01T00:00:00Z
OCTREOTIDE ACETATE 50 MCG/ML AMP,4,Non-Preferred Drug,48%,48%,P,2017-01-01T00:00:00Z
OCTREOTIDE ACETATE 500 MCG/ML AMP,5,Specialty Tier,33%,N/A,P,2017-01-01T00:00:00Z
OCUTRICIN EYE OINTMENT 400UNT/3.5MG/10UNT,3,Preferred Brand,$47.00 ,$117.50 ,None,2017-01-01T00:00:00Z
ODEFSEY TABLET,5,Specialty Tier,33%,N/A,None,2017-01-01T00:00:00Z
ODOMZO 200 MG CAPSULE,5,Specialty Tier,33%,N/A,P,2017-01-01T00:00:00Z
OFEV 100 MG CAPSULE,5,Specialty Tier,33%,N/A,P,2017-01-01T00:00:00Z
OFEV 150 MG CAPSULE,5,Specialty Tier,33%,N/A,P,2017-01-01T00:00:00Z
OFLOXACIN 0.3 % DRP,2,Generic,$17.00 ,$42.50 ,None,2017-01-01T00:00:00Z
OFLOXACIN 0.3% EAR DROPS,4,Non-Preferred Drug,48%,48%,None,2017-01-01T00:00:00Z
OLANZAPINE 10 MG TABLET [ZYPREXA],3,Preferred Brand,$47.00 ,$117.50 ,Q:60/30Days,2017-01-01T00:00:00Z
OLANZAPINE 10 MG VIAL [ZYPREXA],4,Non-Preferred Drug,48%,48%,Q:3/1Days,2017-01-01T00:00:00Z
OLANZAPINE 15 MG TABLET [ZYPREXA],3,Preferred Brand,$47.00 ,$117.50 ,Q:60/30Days,2017-01-01T00:00:00Z
OLANZAPINE 2.5 MG TABLET [ZYPREXA],3,Preferred Brand,$47.00 ,$117.50 ,Q:240/30Days,2017-01-01T00:00:00Z
OLANZAPINE 20 MG TABLET [ZYPREXA],3,Preferred Brand,$47.00 ,$117.50 ,Q:60/30Days,2017-01-01T00:00:00Z
OLANZAPINE 5 MG TABLET [ZYPREXA],3,Preferred Brand,$47.00 ,$117.50 ,Q:120/30Days,2017-01-01T00:00:00Z
OLANZAPINE 7.5 MG TABLET [ZYPREXA],3,Preferred Brand,$47.00 ,$117.50 ,Q:30/30Days,2017-01-01T00:00:00Z
OLANZAPINE ODT 10 MG TABLET [ZYPREXA],4,Non-Preferred Drug,48%,48%,Q:60/30Days,2017-01-01T00:00:00Z
OLANZAPINE ODT 15 MG TABLET [ZYPREXA],4,Non-Preferred Drug,48%,48%,Q:60/30Days,2017-01-01T00:00:00Z
OLANZAPINE ODT 20 MG TABLET [ZYPREXA],4,Non-Preferred Drug,48%,48%,Q:60/30Days,2017-01-01T00:00:00Z
OLANZAPINE ODT 5 MG TABLET [ZYPREXA],4,Non-Preferred Drug,48%,48%,Q:30/30Days,2017-01-01T00:00:00Z
OLMESARTAN MEDOXOMIL 20 MG TAB [BENICAR],2,Generic,$17.00 ,$42.50 ,None,2017-01-01T00:00:00Z
OLMESARTAN MEDOXOMIL 40 MG TAB [BENICAR],2,Generic,$17.00 ,$42.50 ,None,2017-01-01T00:00:00Z
OLMESARTAN MEDOXOMIL 5 MG TAB [BENICAR],2,Generic,$17.00 ,$42.50 ,None,2017-01-01T00:00:00Z
OLMESARTAN-HCTZ 20-12.5 MG TAB,2,Generic,$17.00 ,$42.50 ,None,2017-01-01T00:00:00Z
OLMESARTAN-HCTZ 40-12.5 MG TAB,2,Generic,$17.00 ,$42.50 ,None,2017-01-01T00:00:00Z
OLMESARTAN-HCTZ 40-25 MG TAB,2,Generic,$17.00 ,$42.50 ,None,2017-01-01T00:00:00Z
OLMSRTN-AMLDPN-HCTZ 20-5-12.5 [TRIBENZOR],2,Generic,$17.00 ,$42.50 ,None,2017-01-01T00:00:00Z
OLMSRTN-AMLDPN-HCTZ 40-10-12.5 [TRIBENZOR],2,Generic,$17.00 ,$42.50 ,None,2017-01-01T00:00:00Z
OLMSRTN-AMLDPN-HCTZ 40-10-25MG [TRIBENZOR],2,Generic,$17.00 ,$42.50 ,None,2017-01-01T00:00:00Z
OLMSRTN-AMLDPN-HCTZ 40-5-12.5 [TRIBENZOR],2,Generic,$17.00 ,$42.50 ,None,2017-01-01T00:00:00Z
OLMSRTN-AMLDPN-HCTZ 40-5-25 MG [TRIBENZOR],2,Generic,$17.00 ,$42.50 ,None,2017-01-01T00:00:00Z
OLOPATADINE 2 MG/ML OPHTHALMIC SOLUTION,3,Preferred Brand,$47.00 ,$117.50 ,None,2017-01-01T00:00:00Z
OMEGA-3 ETHYL ESTERS 1 GM CAPSULE [LOVAZA],4,Non-Preferred Drug,48%,48%,None,2017-01-01T00:00:00Z
OMEPRAZOLE 10MG CAPSULE DELAYED RELEASE (30 CT),2,Generic,$17.00 ,$42.50 ,None,2017-01-01T00:00:00Z
OMEPRAZOLE 20MG DELAYED RELEASE 100 CAPSULE BOTTLE,2,Generic,$17.00 ,$42.50 ,None,2017-01-01T00:00:00Z
OMEPRAZOLE CAPSULES DELAYED RELEASE 40 MG,2,Generic,$17.00 ,$42.50 ,None,2017-01-01T00:00:00Z
ONDANSETRON 2MG/ML 25 VIAL IN 1 CARTON / 2 ML IN 1 VIAL,4,Non-Preferred Drug,48%,48%,None,2017-01-01T00:00:00Z
ONDANSETRON 4 MG/2 ML ISECURE,4,Non-Preferred Drug,48%,48%,None,2017-01-01T00:00:00Z
ONDANSETRON HCL 24 MG TABLET,3,Preferred Brand,$47.00 ,$117.50 ,None,2017-01-01T00:00:00Z
ONDANSETRON HCL 4 MG TABLET,3,Preferred Brand,$47.00 ,$117.50 ,None,2017-01-01T00:00:00Z
ONDANSETRON HCL 4MG/5ML SOLUTION ORAL,3,Preferred Brand,$47.00 ,$117.50 ,None,2017-01-01T00:00:00Z
ONDANSETRON HCL 8 MG TABLET,3,Preferred Brand,$47.00 ,$117.50 ,None,2017-01-01T00:00:00Z
ONDANSETRON ODT 4MG TABLET (30 CT),2,Generic,$17.00 ,$42.50 ,None,2017-01-01T00:00:00Z
ONDANSETRON ODT 8MG (10 CT),2,Generic,$17.00 ,$42.50 ,None,2017-01-01T00:00:00Z
ONFI 10 MG TABLET,4,Non-Preferred Drug,48%,48%,P,2017-01-01T00:00:00Z
ONFI 2.5 MG/ML SUSPENSION,5,Specialty Tier,33%,N/A,P,2017-01-01T00:00:00Z
ONFI 20 MG TABLET,5,Specialty Tier,33%,N/A,P,2017-01-01T00:00:00Z
OPANA ER 10 MG TABLET,3,Preferred Brand,$47.00 ,$117.50 ,Q:120/30Days,2017-01-01T00:00:00Z
OPANA ER 15 MG TABLET,3,Preferred Brand,$47.00 ,$117.50 ,Q:120/30Days,2017-01-01T00:00:00Z
OPANA ER 20 MG TABLET,3,Preferred Brand,$47.00 ,$117.50 ,Q:120/30Days,2017-01-01T00:00:00Z
OPANA ER 30 MG TABLET,3,Preferred Brand,$47.00 ,$117.50 ,Q:120/30Days,2017-01-01T00:00:00Z
OPANA ER 40 MG TABLET,3,Preferred Brand,$47.00 ,$117.50 ,Q:120/30Days,2017-01-01T00:00:00Z
OPANA ER 5 MG TABLET,3,Preferred Brand,$47.00 ,$117.50 ,Q:120/30Days,2017-01-01T00:00:00Z
OPANA ER 7.5 MG TABLET,3,Preferred Brand,$47.00 ,$117.50 ,Q:120/30Days,2017-01-01T00:00:00Z
OPSUMIT 10 MG TABLET,5,Specialty Tier,33%,N/A,P,2017-01-01T00:00:00Z
ORFADIN 10 MG CAPSULE,5,Specialty Tier,33%,N/A,P,2017-01-01T00:00:00Z
ORFADIN 2 MG CAPSULE,5,Specialty Tier,33%,N/A,P,2017-01-01T00:00:00Z
ORFADIN 4 MG/ML SUSPENSION,5,Specialty Tier,33%,N/A,P,2017-01-01T00:00:00Z
ORFADIN 5 MG CAPSULE,5,Specialty Tier,33%,N/A,P,2017-01-01T00:00:00Z
ORKAMBI 100 MG-125 MG TABLET,5,Specialty Tier,33%,N/A,P,2017-01-01T00:00:00Z
ORKAMBI 200 MG-125 MG TABLET,5,Specialty Tier,33%,N/A,P,2017-01-01T00:00:00Z
ORSYTHIA 6 BLISTER PACK PER CARTON / 1 KIT PER BLISTER PACK,3,Preferred Brand,$47.00 ,$117.50 ,None,2017-01-01T00:00:00Z
OSELTAMIVIR PHOS 30 MG CAPSULE [TAMIFLU],3,Preferred Brand,$47.00 ,$117.50 ,None,2017-01-01T00:00:00Z
OSELTAMIVIR PHOS 45 MG CAPSULE [TAMIFLU],3,Preferred Brand,$47.00 ,$117.50 ,None,2017-01-01T00:00:00Z
OSELTAMIVIR PHOS 75 MG CAPSULE [TAMIFLU],3,Preferred Brand,$47.00 ,$117.50 ,None,2017-01-01T00:00:00Z
OXACILLIN 10 GM VIAL,5,Specialty Tier,33%,N/A,None,2017-01-01T00:00:00Z
OXALIPLATIN 5 MG/ML INJECTABLE SOLUTION,4,Non-Preferred Drug,48%,48%,P,2017-01-01T00:00:00Z
OXANDROLONE 10MG/1 60 TABLET BOTTLE,3,Preferred Brand,$47.00 ,$117.50 ,P,2017-01-01T00:00:00Z
OXANDROLONE 2.5MG TABLETS,3,Preferred Brand,$47.00 ,$117.50 ,P,2017-01-01T00:00:00Z
OXCARBAZEPINE 150MG TABLET,3,Preferred Brand,$47.00 ,$117.50 ,None,2017-01-01T00:00:00Z
OXCARBAZEPINE 300 MG/5 ML SUSP,4,Non-Preferred Drug,48%,48%,None,2017-01-01T00:00:00Z
OXCARBAZEPINE 300MG TABLET 500 NCRC BOT,3,Preferred Brand,$47.00 ,$117.50 ,None,2017-01-01T00:00:00Z
OXCARBAZEPINE 600MG TABLET 500 NCRC BOT,3,Preferred Brand,$47.00 ,$117.50 ,None,2017-01-01T00:00:00Z
OXYBUTYNIN 5 MG/5 ML SYRUP,2,Generic,$17.00 ,$42.50 ,None,2017-01-01T00:00:00Z
OXYBUTYNIN 5MG TABLET,3,Preferred Brand,$47.00 ,$117.50 ,None,2017-01-01T00:00:00Z
"OXYBUTYNIN CHLORIDE 10MG/1 100 BLISTER PACK IN 1 BOX, UNIT-DOSE / 1 TABLET, FILM COATED, EXTENDED R",3,Preferred Brand,$47.00 ,$117.50 ,None,2017-01-01T00:00:00Z
"OXYBUTYNIN CHLORIDE 5MG/1 100 BLISTER PACK IN 1 BOX, UNIT-DOSE / 1 TABLET, FILM COATED, EXTENDED RE",3,Preferred Brand,$47.00 ,$117.50 ,None,2017-01-01T00:00:00Z
OXYBUTYNIN CHLORIDE TABLET ER 15MG (100 CT),3,Preferred Brand,$47.00 ,$117.50 ,None,2017-01-01T00:00:00Z
OXYCODONE AND ACETAMINOPHEN 325-5MG TABLET USP (500 CT),3,Preferred Brand,$47.00 ,$117.50 ,Q:360/30Days,2017-01-01T00:00:00Z
OXYCODONE AND ACETAMINOPHEN TABLETS 2.5;325MG;MG 100 BOT,3,Preferred Brand,$47.00 ,$117.50 ,Q:360/30Days,2017-01-01T00:00:00Z
OXYCODONE HCL 100 MG/5 ML SOLN,4,Non-Preferred Drug,48%,48%,None,2017-01-01T00:00:00Z
OXYCODONE HCL 30MG TABLET,3,Preferred Brand,$47.00 ,$117.50 ,Q:180/30Days,2017-01-01T00:00:00Z
OXYCODONE HCL 5 MG CAPSULE,4,Non-Preferred Drug,48%,48%,Q:180/30Days,2017-01-01T00:00:00Z
OXYCODONE HCL 5 MG/5 ML SOLN,4,Non-Preferred Drug,48%,48%,None,2017-01-01T00:00:00Z
OXYCODONE HCL 5MG TABLET,3,Preferred Brand,$47.00 ,$117.50 ,Q:180/30Days,2017-01-01T00:00:00Z
OXYCODONE HCL-ACETAMINOPHEN 10MG-325MG TABLET,3,Preferred Brand,$47.00 ,$117.50 ,Q:360/30Days,2017-01-01T00:00:00Z
OXYCODONE HYDROCHLORIDE 10MG/1 100 TABLET BOTTLE,3,Preferred Brand,$47.00 ,$117.50 ,Q:180/30Days,2017-01-01T00:00:00Z
OXYCODONE HYDROCHLORIDE 20MG/1 100 TABLET BOTTLE,3,Preferred Brand,$47.00 ,$117.50 ,Q:180/30Days,2017-01-01T00:00:00Z
OXYCODONE HYDROCHLORIDE TABLETS 15MG 100 TABLETS BOTPL,3,Preferred Brand,$47.00 ,$117.50 ,Q:180/30Days,2017-01-01T00:00:00Z
OXYCODONE-ACETAMINOPHEN 5-325/5,3,Preferred Brand,$47.00 ,$117.50 ,Q:1800/30Days,2017-01-01T00:00:00Z
OXYCODONE-ACETAMINOPHEN 7.5-325MG TABLET,3,Preferred Brand,$47.00 ,$117.50 ,Q:360/30Days,2017-01-01T00:00:00Z
OXYCONTIN 10MG/1,3,Preferred Brand,$47.00 ,$117.50 ,Q:120/30Days,2017-01-01T00:00:00Z
OXYCONTIN 15MG/1,3,Preferred Brand,$47.00 ,$117.50 ,Q:120/30Days,2017-01-01T00:00:00Z
OXYCONTIN 20MG/1,3,Preferred Brand,$47.00 ,$117.50 ,Q:120/30Days,2017-01-01T00:00:00Z
OXYCONTIN 30MG/1,3,Preferred Brand,$47.00 ,$117.50 ,Q:120/30Days,2017-01-01T00:00:00Z
OXYCONTIN 40MG/1,3,Preferred Brand,$47.00 ,$117.50 ,Q:120/30Days,2017-01-01T00:00:00Z
OXYCONTIN 60MG/1,3,Preferred Brand,$47.00 ,$117.50 ,Q:120/30Days,2017-01-01T00:00:00Z
OXYCONTIN 80MG/1,3,Preferred Brand,$47.00 ,$117.50 ,Q:120/30Days,2017-01-01T00:00:00Z
PACERONE 100MG TABLET,4,Non-Preferred Drug,48%,48%,None,2017-01-01T00:00:00Z
PACERONE 200MG TABLET,2,Generic,$17.00 ,$42.50 ,None,2017-01-01T00:00:00Z
PACERONE 400MG TABLET,4,Non-Preferred Drug,48%,48%,None,2017-01-01T00:00:00Z
PACLITAXEL INJECTION SOLUTION 6MG 50ML VIALMD,4,Non-Preferred Drug,48%,48%,P,2017-01-01T00:00:00Z
PAMIDRONATE 60MG/10ML VIAL,4,Non-Preferred Drug,48%,48%,P,2017-01-01T00:00:00Z
PAMIDRONATE DISODIUM INJECTION 3MG 10ML VIALSD,4,Non-Preferred Drug,48%,48%,P,2017-01-01T00:00:00Z
PAMIDRONATE DISODIUM INJECTION 9MG 10ML VIALSD,4,Non-Preferred Drug,48%,48%,P,2017-01-01T00:00:00Z
