"","name","tier_num_2013","tier_num_2016","tier_num_2017","tier_num_2018","tier_diff_2013_2018"
"2648","LEVOFLOXACIN-D5W 750 MG/150 ML [LEVAQUIN]",0,1,1,0,0
"2649","LEVOLEUCOVORIN 50 MG VIAL [FUSILEV]",0,0,1,0,0
"2650","LEXIVA 50MG/ML 225 ML IN 1 BOTTLE",1,1,1,1,0
"2651","LIDOCAINE 5% OINTMENT",1,1,1,1,0
"2652","LIDOCAINE HCL 2% JELLY 30ML TUBE",1,1,1,1,0
"2653","LINEZOLID 100 MG/5 ML SUSP [ZYVOX]",0,1,0,0,0
"2654","LINEZOLID 600 MG/300 ML IV SOL [ZYVOX]",0,1,1,0,0
"2655","LIOTHYRONINE SODIUM TABLETS 50MCG 100 TABLETS BOT",1,1,1,1,0
"2656","LISINOPRIL 2.5 MG TABLET",1,1,1,1,0
"2657","LISINOPRIL 5MG/1 1000 TABLET BOTTLE",0,1,1,0,0
"2658","LISINOPRIL WITH HYDROCHLOROTHIAZIDE 12.5; 10MG/1; MG/1 100 TABLET BOTTLE, PLASTIC",0,1,1,0,0
"2659","LISINOPRIL WITH HYDROCHLOROTHIAZIDE 12.5; 20MG/1; MG/1 100 TABLET BOTTLE, PLASTIC",0,1,1,0,0
"2660","LITHIUM CARBONATE 300MG CAPSULE (100 CT)",1,1,1,1,0
"2661","LITHIUM CARBONATE 450MG/1",1,1,1,1,0
"2662","LITHIUM CIT 8MEQ/5ML SYRUP",1,1,1,1,0
"2663","LOPERAMIDE HCL 2MG CAPSULE",1,1,1,1,0
"2664","LORAZEPAM 0.5 MG TABLET",1,1,1,1,0
"2665","LORAZEPAM 1 MG 100 TABLET BOTTLE",0,1,1,0,0
"2666","LORAZEPAM 1 MG TABLET",1,0,0,1,0
"2667","LORAZEPAM 2 MG 100 TABLET BOTTLE",0,1,1,0,0
"2668","LORAZEPAM 2MG/ML 30 ML IN 1 BOTTLE, DROPPER",1,1,1,1,0
"2669","LORCET 5-325 MG TABLET",0,1,1,0,0
"2670","LOSARTAN POTASSIUM 100 MG TAB",1,1,1,1,0
"2671","LOSARTAN POTASSIUM 25 MG TAB",1,1,1,1,0
"2672","LOSARTAN POTASSIUM 50 MG TAB",1,1,1,1,0
"2673","LOSARTAN-HCTZ 100-12.5 MG TAB",1,1,1,1,0
"2674","LOSARTAN-HCTZ 100-25 MG TAB",1,1,1,1,0
"2675","LOSARTAN-HCTZ 50-12.5 MG TAB",1,1,1,1,0
"2676","LOTEMAX 0.5% EYE DROPS",1,1,1,1,0
"2677","LOW-OGESTREL-28 TABLET",1,0,1,1,0
"2678","LOXAPINE 25MG CAPSULE (100 CT)",1,1,1,1,0
"2679","LOXAPINE CAPSULES 5MG 100 BOT",1,1,1,1,0
"2680","LUMIGAN 0.1MG/ML 1 BOTTLE, DROPPER PER CARTON / 5 ML IN 1 BOTTLE, DROPPER",0,1,1,0,0
"2681","LUMIZYME 5MG/ML",1,1,1,1,0
"2682","LUPRON DEPOT 3.75 MG KIT",1,1,1,1,0
"2683","LUPRON DEPOT-PED 11.25 MG KIT",1,1,1,1,0
"2684","LUPRON DEPOT-PED 15 MG KIT",1,1,1,1,0
"2685","LYRICA 100MG CAPSULE",1,1,1,1,0
"2686","LYRICA 150MG CAPSULE",1,1,1,1,0
"2687","LYRICA 200MG CAPSULE",1,1,1,1,0
"2688","LYRICA 225MG CAPSULE",1,1,1,1,0
"2689","LYRICA 25MG CAPSULE",1,1,1,1,0
"2690","LYRICA 300MG CAPSULE",1,1,1,1,0
"2691","LYRICA 50MG CAPSULE",1,1,1,1,0
"2692","LYRICA 75MG CAPSULE",1,1,1,1,0
"2693","LYSODREN 500MG TABLET",1,1,1,1,0
"2694","M-M-R II VACCINE W/DILUENT 1 DOSE/0.5ML",1,1,1,1,0
"2695","MAGNESIUM SULFATE INJECTION 5 GM/10ML",1,1,1,1,0
"2696","MAPROTILINE 25MG TABLET",1,1,1,1,0
"2697","MAPROTILINE 50MG TABLET",1,1,1,1,0
"2698","MAPROTILINE 75MG TABLET",1,1,1,1,0
"2699","MARLISSA-28 TABLET",1,1,1,1,0
"2700","MARPLAN 10MG TABLET (100 CT)",1,1,1,1,0
"2701","MATULANE 50MG CAPSULE",1,1,1,1,0
"2702","MEDROXYPROGESTERONE ACETATE 10MG/1 500 TABLET BOTTLE",0,1,1,0,0
"2703","MEDROXYPROGESTERONE ACETATE 2.5MG/1 500 TABLET BOTTLE",0,1,1,0,0
"2704","MEDROXYPROGESTERONE ACETATE 5MG/1 500 TABLET BOTTLE",0,1,1,0,0
"2705","MELOXICAM 7.5 MG TABLET",1,1,1,1,0
"2706","MELPHALAN 5 MG/ML INJECTABLE SOLUTION",1,1,1,1,0
"2707","MENACTRA 4; 4; 4; 4UG/0.5ML; UG/0.5ML; UG/0.5ML; UG/0.5ML 5 VIAL, SINGLE-DOSE IN 1 PACKAGE / 0.5 ML",1,1,1,1,0
"2708","MENHIBRIX VACCINE VIAL",0,0,1,0,0
"2709","MENOMUNE-A/C/Y/W-135 VIAL",1,1,0,1,0
"2710","MESALAMINE 1 KIT PER CARTON",0,1,1,0,0
"2711","MESNA 100 MG/ML VIAL",0,1,1,0,0
"2712","MESNEX 400MG TABLET",1,1,1,1,0
"2713","METFORMIN HYDROCHLORIDE 750MG/1",0,1,1,0,0
"2714","METFORMIN HYDROCHLORIDE 850MG/1 100 TABLET BOTTLE",0,1,1,0,0
"2715","METHADONE HCL 5MG TABLET (100 CT)",1,1,1,1,0
"2716","METHADONE HYDROCHLORIDE 10MG/1 100 TABLET BOTTLE",0,1,1,0,0
"2717","METHAZOLAMIDE 50MG TABLET",1,1,1,1,0
"2718","METHENAMINE HIPPURATE 1G/1",1,1,1,1,0
"2719","METHIMAZOLE 5MG TABLETS",0,1,1,0,0
"2720","METHOTREXATE 2.5MG TABLET",1,1,1,1,0
"2721","METHOTREXATE 25 MG/ML VIAL",0,1,1,0,0
"2722","METHOTREXATE 50 MG/2 ML VIAL",0,0,1,0,0
"2723","METHYCLOTHIAZIDE 5MG TABLET",1,1,1,1,0
"2724","METHYLERGONOVINE MALEATE 0.2MG/1 28 TABLET BOTTLE",0,1,0,0,0
"2725","METHYLPHENIDATE 20MG TABLET",1,1,1,1,0
"2726","METHYLPHENIDATE HYDROCHLORIDE 10MG/5ML 500 ML IN 1 BOTTLE",1,1,1,1,0
"2727","METHYLPHENIDATE HYDROCHLORIDE 5MG/5ML 500 ML IN 1 BOTTLE",1,1,1,1,0
"2728","METHYLPREDNISOLONE 16MG TABLET",1,1,1,1,0
"2729","METHYLPREDNISOLONE 32MG TABLET",1,1,1,1,0
"2730","METHYLPREDNISOLONE 40MG/ML 1 VIAL, MULTI-DOSE PER CARTON / 5 ML IN 1 VIAL, MULTI-DOSE",0,1,0,0,0
"2731","METHYLPREDNISOLONE 4MG/1 100 TABLET BOTTLE",0,1,1,0,0
"2732","METHYLPREDNISOLONE 8 MG ORAL TABLET",1,1,1,1,0
"2733","METHYLPREDNISOLONE 80 MG/ML VL",0,0,1,0,0
"2734","METHYLPREDNISOLONE ACETATE 80MG/ML 25 VIAL, GLASS PER CARTON / 1 ML IN 1 VIAL, GLASS",0,1,0,0,0
"2735","METIPRANOLOL 0.3% EYE DROPS",1,1,1,1,0
"2736","METOCLOPRAMIDE 5 MG TABLET",1,1,1,1,0
"2737","METOLAZONE 10MG TABLET",1,1,1,1,0
"2738","METOLAZONE 2.5MG TABLET",1,1,1,1,0
"2739","METOLAZONE 5MG TABLET",1,1,1,1,0
"2740","METOPROLOL SUCC ER 100 MG TAB",1,1,1,1,0
"2741","METOPROLOL SUCC ER 50 MG TAB",1,1,1,1,0
"2742","METOPROLOL SUCCINATE ER 200 MG TAB",0,1,1,0,0
"2743","METOPROLOL SUCCINATE ER 25 MG TAB",0,1,1,0,0
"2744","METOPROLOL TARTRATE 1MG/ML 3 AMPULE IN 1 CARTON / 5 ML IN 1 AMPULE",0,1,1,0,0
"2745","METOPROLOL TARTRATE TABLET FILM COATED 50MG (1000 CT)",1,1,1,1,0
"2746","METOPROLOL-HYDROCHLOROTHIAZIDE 100-50MG TABLET",1,1,1,1,0
"2747","METOPROLOL-HYDROCHLOROTHIAZIDE 100MG-25MG TABLET",1,1,1,1,0
"2748","METOPROLOL-HYDROCHLOROTHIAZIDE 50MG-25MG TABLET",1,1,1,1,0
"2749","METRONIDAZOLE 0.75% CREAM",1,1,1,1,0
"2750","METRONIDAZOLE 0.75% LOTION",1,1,1,1,0
"2751","METRONIDAZOLE TABLETS USP 500MG 100 BOTPL",1,1,1,1,0
"2752","METRONIDAZOLE VAGINAL GEL",1,1,1,1,0
"2753","MEXILETINE 150MG CAPSULE",1,1,1,1,0
"2754","MEXILETINE 200MG CAPSULE",1,1,1,1,0
"2755","MEXILETINE 250MG CAPSULE",1,1,1,1,0
"2756","MICROGESTIN FE 1-20 TABLET",1,1,1,1,0
"2757","MINITRAN 0.1 MG/HR PATCH",1,1,1,1,0
"2758","MINITRAN 0.2 MG/HR PATCH",1,1,1,1,0
"2759","MINITRAN 0.4 MG/HR PATCH",1,1,1,1,0
"2760","MINITRAN 0.6 MG/HR PATCH",1,1,1,1,0
"2761","MINOCYCLINE 50MG CAPSULE",1,1,1,1,0
"2762","MINOXIDIL 10MG TABLET",1,1,1,1,0
"2763","MINOXIDIL 2.5MG TABLET",1,1,1,1,0
"2764","MIRTAZAPINE 15 MG TABLET",1,0,0,1,0
"2765","MIRTAZAPINE 15MG/1 1000 FILM COATED TABLETS IN BOTTLE",0,1,1,0,0
"2766","MIRTAZAPINE 45MG/1 500 FILM COATED TABLETS IN BOTTLE",0,1,1,0,0
"2767","MITIGARE 0.6 MG CAPSULE",0,0,1,0,0
"2768","MITOXANTRONE INJECTION 2MG 125ML VIAL",1,1,1,1,0
"2769","MODERIBA 400-400 MG DOSEPACK",0,1,0,0,0
"2770","MODERIBA 600-600 MG DOSEPACK",0,1,0,0,0
"2771","MOEXIPRIL HCL 7.5MG/1 100 FILM COATED TABLETS IN BOTTLE",0,1,1,0,0
"2772","MOEXIPRIL-HYDROCHLOROTHIAZIDE 15-12.5MG TABLET",1,1,1,1,0
"2773","MOEXIPRIL-HYDROCHLOROTHIAZIDE 15-25MG TABLET",1,1,1,1,0
"2774","MOEXIPRIL-HYDROCHLOROTHIAZIDE 7.5-12.5MG TABLET",1,1,1,1,0
"2775","MOLINDONE HCL 10 MG TABLET [MOBAN]",0,1,0,0,0
"2776","MOLINDONE HCL 25 MG TABLET [MOBAN]",0,1,0,0,0
"2777","MOLINDONE HCL 5 MG TABLET [MOBAN]",0,1,0,0,0
"2778","MOMETASONE FUROATE 0.1% SOLN",1,1,1,1,0
"2779","MONONESSA TABLETS .250;.035MG; MG 6 X 28 CRTN",1,1,1,1,0
"2780","MORPHINE SULFATE 10MG/5ML ORAL SOLUTION",0,1,0,0,0
"2781","MORPHINE SULFATE 20MG/5ML ORAL SOLUTION",0,1,0,0,0
"2782","MOVIPREP 7.5-2.691G POWDER IN PACKET",1,1,1,1,0
"2783","MOXEZA 5.45MG/ML 3 ML IN 1 BOTTLE",1,1,1,1,0
"2784","MUPIROCIN 2% OINTMENT",1,1,1,1,0
"2785","MYCAMINE 50MG VIAL",1,1,1,1,0
"2786","MYCOPHENOLATE MOFETIL 250MG/1 100 BLISTER PACK IN 1 BOX, UNIT-DOSE / 1 CAPSULE PER BLISTER PACK",0,1,1,0,0
"2787","NAGLAZYME 5MG/5ML VIAL",1,1,1,1,0
"2788","NALOXONE 1 MG/ML SYRINGE",1,1,1,1,0
"2789","NAPROXEN 500MG/1 500 TABLET BOTTLE",0,1,1,0,0
"2790","NAPROXEN SODIUM 550 MG",0,1,1,0,0
"2791","NARATRIPTAN 1MG TABLETS",0,1,0,0,0
"2792","NARATRIPTAN 2.5MG TABLETS",0,1,1,0,0
"2793","NATACYN EYE DROPS",1,1,1,1,0
"2794","NATEGLINIDE 120MG/1 90 TABLET BOTTLE",0,1,1,0,0
"2795","NATEGLINIDE 60MG/1 90 TABLET BOTTLE",0,1,1,0,0
"2796","NEBUPENT 300MG INHAL POWDER",1,1,1,1,0
"2797","NECON 0.5/35-28 TABLET",1,1,1,1,0
"2798","NECON 10/11-28 TABLET",1,1,1,1,0
"2799","NEFAZODONE HCL 150MG TABLET (60 CT)",1,1,1,1,0
"2800","NEFAZODONE HCL 250MG TABLET",1,1,1,1,0
"2801","NEFAZODONE HCL 50MG TABLET",1,1,1,1,0
"2802","NEFAZODONE HYDROCHLORIDE TABLETS 100MG 60 BOT",1,1,1,1,0
"2803","NEFAZODONE HYDROCHLORIDE TABLETS 200MG 60 BOT",1,1,1,1,0
"2804","NEO/POLYMYXIN/HC EAR TUBEX 10MG/3.5MG/100UNT",1,1,1,1,0
"2805","NEOMYCIN AND POLYMYXIN B SULFATES AND DEXAMETHASONE 1; 3.5; 10000MG/G; MG/G; [USP'U]/G 1 TUBE IN 1",1,1,1,1,0
"2806","NEOMYCIN SULFATE 500MG TABLET",1,1,1,1,0
"2807","NEOMYCIN-BACITRACIN-POLY-HC 3.5-10K-1 OINTMENT",1,1,1,1,0
"2808","NEOMYCIN-POLYMYXIN-HC 3.5-10K-10 SUSPENSION DROPS",1,1,1,1,0
"2809","NEOMYCIN/POLYMY/DEXA EYE DROPS 3.5MG/1ML",1,1,1,1,0
"2810","NEOMYCIN/POLYMY/GRAM EYE DROPS 0.025MG/ML 1.75MG/M",1,1,1,1,0
"2811","NEOMYCIN/POLYMY/HYDRO OTIC SUS",1,1,1,1,0
"2812","NEPHRAMINE SOLUTION FOR INJECTION",1,1,1,1,0
"2813","NEUPOGEN 300MCG/ML VIAL",1,1,1,1,0
"2814","NEUPOGEN 300UG/0.5ML 10 SYRINGE IN 1 BOX / 0.5 ML IN 1 SYRINGE",1,1,1,1,0
"2815","NEUPOGEN INJECTION 480MCG/0.8ML 10 X 0.8ML SYR",1,1,1,1,0
"2816","NEVIRAPINE 200 MG TABLET",1,1,1,1,0
"2817","NEXAVAR TABLETS 200MG 120 BOT",1,1,1,1,0
"2818","NEXIUM 10MG/1 30 GRANULE, DELAYED RELEASE PER CARTON",0,1,1,0,0
"2819","NEXIUM 20MG CAPSULE",0,1,1,0,0
"2820","NEXIUM 20MG SUSP FOR RECON DELAYED REL. IN A PACKET",0,1,1,0,0
"2821","NEXIUM 40MG CAPSULE",0,1,1,0,0
"2822","NEXIUM 40MG SUSP FOR RECON DELAYED REL. IN A PACKET",0,1,1,0,0
"2823","NEXIUM DR 2.5 MG PACKET",0,1,1,0,0
"2824","NEXIUM DR 5 MG PACKET",0,1,1,0,0
"2825","NIACIN ER 1,000 MG TABLET",0,1,1,0,0
"2826","NIACIN ER 500 MG TABLET",0,1,1,0,0
"2827","NIACIN ER 750 MG TABLET",0,1,1,0,0
"2828","NICARDIPINE HYDROCHLORIDE 20MG CAPSULES",0,1,1,0,0
"2829","NICOTROL INHALER 10MG 168 X 10MG/CARTRIDGE INHL",1,1,1,1,0
"2830","NICOTROL NS NASAL SPRAY BOTTLE 10MG 4 X 10MG/ML INHL",1,1,1,1,0
"2831","NIFEDIPINE 30MG TABLETS EXTENDED RELEASE",0,1,0,0,0
"2832","NIFEDIPINE 60MG TABLETS EXTENDED RELEASE",0,1,0,0,0
"2833","NIFEDIPINE 90MG TABLETS EXTENDED RELEASE",0,1,1,0,0
"2834","NILANDRON 150 MG TABLET",0,1,0,0,0
"2835","NIMODIPINE 30MG/1 25 BLISTER PACK IN 1 CARTON / 4 CAPSULE IN 1 BLISTER PACK",0,1,1,0,0
"2836","NITROFURANTOIN MACROCRYSTALS 50MG/1 100 CAPSULE IN 1 BOTTLE",0,1,0,0,0
"2837","NITROFURANTOIN MONO-MCR 25; 75MG 100 CAPSULE BOTTLE",0,1,0,0,0
"2838","NITROGLYCERIN TRANSOERMAL SYSTEM .1MG/HR 30 SYSTEM BOX",1,1,1,1,0
"2839","NORA-BE 0.35MG TABLET",1,1,1,1,0
"2840","NORETHINDRONE 5MG TABLET",1,1,1,1,0
"2841","NORMOSOL -R INJ /D5W",1,1,1,1,0
"2842","NORMOSOL-M AND DEXTROSE 5%",1,1,1,1,0
"2843","NORMOSOL-R PH 7.4 IV SOLUTION",1,1,1,1,0
"2844","NORPACE CR 150MG CAPSULE SA",1,1,1,1,0
"2845","NORTREL 1-0.035MG TABLET 28DAY",1,1,1,1,0
"2846","NORTRIPTYLINE HCL 25MG CAP",1,1,1,1,0
"2847","NORTRIPTYLINE HYDROCHLORIDE 50MG/1 500 CAPSULE BOTTLE",0,1,1,0,0
"2848","NORVIR 100 MG TABLET",1,1,1,1,0
"2849","NORVIR 80MG/ML ORAL SOLUTION",1,1,1,1,0
"2850","NOVOLOG 100U/ML VIAL",1,1,1,1,0
"2851","NOVOLOG FLEXPEN SYRINGE",1,1,1,1,0
"2852","NOVOLOG MIX 70/30 SYRINGE 70-30U/ML",1,1,1,1,0
"2853","NOVOLOG MIX 70/30 VIAL",1,1,1,1,0
"2854","NOXAFIL 200MG/5ML SUSPENSION ORAL",1,1,1,1,0
"2855","NUCYNTA ER 100MG/1 60 TABLET, FILM COATED",1,1,1,1,0
"2856","NUCYNTA ER 150MG/1 60 TABLET, FILM COATED",1,1,1,1,0
"2857","NUCYNTA ER 200MG/1 60 TABLET, FILM COATED",1,1,1,1,0
"2858","NUCYNTA ER 250MG/1 60 TABLET, FILM COATED",1,1,1,1,0
"2859","NUCYNTA ER 50MG/1 60 TABLET, FILM COATED",1,1,1,1,0
"2860","NUEDEXTA 20; 10MG/1; MG/1",1,1,1,1,0
"2861","NULYTELY WITH FLAVOR PACKS POWDER FOR SOLUTION 420;1.48;MG;MG;GM; 4 L BOT",1,1,1,1,0
"2862","NUTRILIPID 20% IV FAT EMULSION",0,1,0,0,0
"2863","NUVARING 0.12-0.015 RING VAGINAL",1,1,1,1,0
"2864","NUVIGIL 150 MG TABLET",0,1,0,0,0
"2865","NUVIGIL 200 MG TABLET",0,1,0,0,0
"2866","NUVIGIL 250 MG TABLET",0,1,0,0,0
"2867","NUVIGIL 50 MG TABLET",0,1,0,0,0
"2868","NYSTATIN 100000[USP'U]/G 1 TUBE PER CARTON / 30 G IN 1 TUBE",0,2,2,0,0
"2869","NYSTATIN 100000[USP'U]/ML",1,1,1,1,0
"2870","OCTREOTIDE ACETATE 200 MCG/ML VL",0,0,1,0,0
"2871","OCTREOTIDE ACETATE 50 MCG/ML AMP",0,0,1,0,0
"2872","OCTREOTIDE ACETATE 500 MCG/ML AMP",0,0,1,0,0
"2873","OCUTRICIN EYE OINTMENT 400UNT/3.5MG/10UNT",1,1,1,1,0
"2874","OLANZAPINE 15 MG TABLET [ZYPREXA]",0,1,1,0,0
"2875","OLANZAPINE 20 MG TABLET [ZYPREXA]",0,1,1,0,0
"2876","OLANZAPINE ODT 15 MG TABLET [ZYPREXA]",0,1,1,0,0
"2877","OLOPATADINE 665 MCG NASAL SPRY",0,1,0,0,0
"2878","OMEGA-3 ETHYL ESTERS 1 GM CAPSULE [LOVAZA]",0,1,1,0,0
"2879","OMEPRAZOLE CAPSULES DELAYED RELEASE 40 MG",0,0,1,0,0
"2880","ONDANSETRON 2MG/ML 25 VIAL IN 1 CARTON / 2 ML IN 1 VIAL",0,1,1,0,0
"2881","ONFI 10 MG TABLET",1,1,1,1,0
"2882","ONFI 20 MG TABLET",1,1,1,1,0
"2883","OPANA ER 10 MG TABLET",1,1,1,1,0
"2884","OPANA ER 20 MG TABLET",1,1,1,1,0
"2885","OPANA ER 30 MG TABLET",1,1,1,1,0
"2886","OPANA ER 40 MG TABLET",1,1,1,1,0
"2887","OPANA ER 5 MG TABLET",1,1,1,1,0
"2888","OXACILLIN 10 GM VIAL",0,1,1,0,0
"2889","OXACILLIN 2 GM ADD-VANTAGE VL",0,1,0,0,0
"2890","OXALIPLATIN 5 MG/ML INJECTABLE SOLUTION",1,1,1,1,0
"2891","OXANDROLONE 10MG/1 60 TABLET BOTTLE",0,1,1,0,0
"2892","OXANDROLONE 2.5MG TABLETS",0,1,1,0,0
"2893","OXYBUTYNIN 5MG TABLET",1,1,1,1,0
"2894","OXYBUTYNIN CHLORIDE 10MG/1 100 BLISTER PACK IN 1 BOX, UNIT-DOSE / 1 TABLET, FILM COATED, EXTENDED R",0,1,1,0,0
"2895","OXYBUTYNIN CHLORIDE 5MG/1 100 BLISTER PACK IN 1 BOX, UNIT-DOSE / 1 TABLET, FILM COATED, EXTENDED RE",0,1,1,0,0
"2896","OXYCODONE HCL 100 MG/5 ML SOLN",0,1,1,0,0
"2897","OXYCODONE HCL 5 MG CAPSULE",0,1,1,0,0
"2898","OXYCODONE HCL 5 MG/5 ML SOLUTION",0,1,0,0,0
"2899","OXYCODONE HCL 5MG TABLET",1,1,1,1,0
"2900","OXYCONTIN 10MG/1",1,1,1,1,0
"2901","OXYCONTIN 15MG/1",1,1,1,1,0
"2902","OXYCONTIN 20MG/1",1,1,1,1,0
"2903","OXYCONTIN 30MG/1",1,1,1,1,0
"2904","OXYCONTIN 40MG/1",1,1,1,1,0
"2905","OXYCONTIN 60MG/1",1,1,1,1,0
"2906","OXYCONTIN 80MG/1",1,1,1,1,0
"2907","PACERONE 100MG TABLET",1,1,1,1,0
"2908","PACLITAXEL INJECTION SOLUTION 6MG 50ML VIALMD",1,1,1,1,0
"2909","PANRETIN 0.1% GEL 60GM TUBE",1,1,1,1,0
"2910","PANTOPRAZOLE 40MG/1 90 TABLET, DELAYED RELEASE IN 1 BOTTLE",0,0,1,0,0
"2911","PANTOPRAZOLE SODIUM 20 MG TABLET DELAYED RELEASE",0,0,1,0,0
"2912","PAROXETINE 40MG/1 500 FILM COATED TABLETS IN BOTTLE",0,1,1,0,0
"2913","PASER GRANULES 4GM PACKET",1,1,1,1,0
"2914","PAXIL ORAL SUSPENSION 10 MG/5ML",1,1,1,1,0
"2915","PEDIARIX 0.5 ML SYRINGE",0,0,1,0,0
"2916","PEDVAXHIB VACCINE VIAL",1,1,1,1,0
"2917","PEGASYS INJECTION",1,1,1,1,0
"2918","PEGASYS PROCLICK 135 MCG/0.5",1,1,1,1,0
"2919","PEGINTRON 120 MCG KIT",0,1,0,0,0
"2920","PEGINTRON 120UG/0.5ML 1 CARTRIDGE PER CARTON / 0.5 ML IN 1 CARTRIDGE",0,1,0,0,0
"2921","PEGINTRON 150 MCG KIT",0,1,0,0,0
"2922","PEGINTRON 150UG/0.5ML 1 CARTRIDGE PER CARTON / 0.5 ML IN 1 CARTRIDGE",0,1,0,0,0
"2923","PEGINTRON 50 MCG KIT",0,1,0,0,0
"2924","PEGINTRON 50UG/0.5ML 1 CARTRIDGE PER CARTON / 0.5 ML IN 1 CARTRIDGE",0,1,0,0,0
"2925","PEGINTRON 80 MCG KIT",0,1,0,0,0
"2926","PEGINTRON 80UG/0.5ML 1 CARTRIDGE PER CARTON / 0.5 ML IN 1 CARTRIDGE",0,1,0,0,0
"2927","PENICILLIN G POTASSIUM 2MMUNITS/50ML ISO-OSM",1,1,1,1,0
"2928","PENICILLIN G POTASSIUM 3MMUNITS/50ML ISO-OSM",1,1,1,1,0
"2929","PENICILLIN G PROCAINE 1200000UNT 2ML CTG",1,1,1,1,0
"2930","PENICILLIN V POTASSIUM 250MG/1 1000 TABLET BOTTLE",0,1,1,0,0
"2931","PENICILLIN V POTASSIUM 250MG/5ML LIQUID",1,1,1,1,0
"2932","PENICILLIN V POTASSIUM 500MG TABLET",1,1,1,1,0
"2933","PENTOXIFYLLINE 400MG TABLET SA",1,1,1,1,0
"2934","PERINDOPRIL ERBUMINE 2MG/1 100 TABLET BOTTLE",0,1,1,0,0
"2935","PERINDOPRIL ERBUMINE 4MG/1 100 TABLET BOTTLE",0,1,1,0,0
"2936","PERINDOPRIL ERBUMINE 8MG/1 100 TABLET BOTTLE",0,1,1,0,0
"2937","PERIOGARD 0.12% ORAL RINSE",1,1,1,1,0
"2938","PERMETHRIN 50MG/G 1 TUBE PER CARTON / 60 G IN 1 TUBE",0,1,1,0,0
"2939","PERPHENAZINE 16MG/1 100 FILM COATED TABLETS IN BOTTLE",0,1,1,0,0
"2940","PHENADOZ 12.5 MG SUPPOSITORY",0,1,1,0,0
"2941","PHENERGAN 12.5 MG SUPPOSITORY",0,1,1,0,0
"2942","PHENERGAN 25 MG SUPPOSITORY",0,1,1,0,0
"2943","PHENERGAN 50 MG SUPPOSITORY",0,1,1,0,0
"2944","PHENOBARBITAL 16.2 MG TABLET",1,1,1,1,0
"2945","PHENOBARBITAL 32.4 MG TABLET",1,1,1,1,0
"2946","PHENOBARBITAL 64.8 MG TABLET",1,1,1,1,0
"2947","PHENOBARBITAL 97.2 MG TABLET",1,1,1,1,0
"2948","PHENYTEK 200 MG CAPSULE",1,1,1,1,0
"2949","PHENYTEK 300 MG CAPSULE",1,1,1,1,0
"2950","PHENYTOIN 50 MG TABLET CHEW",0,1,1,0,0
"2951","PHENYTOIN ORAL SUSPENSION 125MG 8 OZ BOT",1,1,1,1,0
"2952","PHENYTOIN SODIUM EXT 300 MG CAP",0,1,1,0,0
"2953","PINDOLOL 5MG TABLET",1,1,1,1,0
"2954","PIPERACILLIN AND TAZOBACTAM 4; 0.5G/1; G/1 10 VIAL, SINGLE-USE PER CARTON / 1 INJECTION, POWDER, L",0,1,1,0,0
"2955","PIPERACILLIN-TAZOBACTAM 3.375 GM VIAL",0,0,1,0,0
"2956","PLASMA-LYTE 148 IV SOLUTION",1,1,1,1,0
"2957","PLASMA-LYTE A PH 7.4 SOLUTION 37;368; MG/100ML;",1,1,1,1,0
"2958","PODOFILOX 0.5% TOPICAL TUBEX",1,1,1,1,0
"2959","POLYMYXIN B SUL-TRIMETHOPRIM 10K U-0.1%",1,1,1,1,0
"2960","PORTIA 0.15-0.03 TABLET",1,1,1,1,0
"2961","POTASSIUM CHLORIDE 40MEQ/NS 1000ML IV SOLUTION",1,1,1,1,0
"2962","POTASSIUM CHLORIDE ER CAPSULES 10MEQ",1,1,1,1,0
"2963","POTASSIUM CHLORIDE ER CPCR 8MEQ",1,1,1,1,0
"2964","POTASSIUM CHLORIDE IN 5% DEXTROSE AND SODIUM CHLORIDE INJECTION",1,1,1,1,0
"2965","POTASSIUM CHLORIDE IN DEXTROSE 5; 150G/100ML; MG/100ML 1000 ML IN 1 BAG",1,1,1,1,0
"2966","POTASSIUM CHLORIDE IN DEXTROSE AND SODIUM CHLORIDE 5; 0.15; 0.33G/100ML; G/100ML; G/100ML 12 CONTAI",1,1,1,1,0
"2967","POTASSIUM CHLORIDE IN DEXTROSE AND SODIUM CHLORIDE 5; 300; 900G/100ML; MG/100ML; MG/100ML 1000 ML I",1,1,1,1,0
"2968","POTASSIUM CHLORIDE IN SODIUM CHLORIDE INJECTION",1,1,1,1,0
"2969","POTASSIUM CHLORIDE INJECTION 20 MEQ/100ML",0,1,1,0,0
"2970","POTASSIUM CHLORIDE INJECTION 40 MEQ/100ML",0,1,1,0,0
"2971","POTASSIUM CITRATE ER 8 MEQ TABLET",0,1,1,0,0
"2972","POTASSIUM CL 2 MEQ/ML VIAL",0,1,1,0,0
"2973","PRALUENT 150 MG/ML SYRINGE",0,1,0,0,0
"2974","PRALUENT 75 MG/ML SYRINGE",0,1,0,0,0
"2975","PRAMIPEXOLE 0.125 MG TABLET",1,0,0,1,0
"2976","PRAMIPEXOLE 0.25 MG TABLET",1,0,0,1,0
"2977","PRAMIPEXOLE 0.5 MG TABLET",1,0,0,1,0
"2978","PRAMIPEXOLE 1 MG TABLET",1,0,0,1,0
"2979","PRAMIPEXOLE 1.5 MG TABLET",1,0,0,1,0
"2980","PRAMIPEXOLE DIHYDROCHLORIDE 0.125MG 500 TABLET BOTTLE, PLASTIC",0,1,1,0,0
